fromId,toId,transit_time,access_time,wait_time,ride_time,transfer_time,egress_time,combined_time,routes,n_rides,car_time,walk_time,bike_time
49035113521,49035111802,72,14.6,7.1,38.1,5.4,6.9,72,2053|27610|2328,3,14,NA,114
49035113521,49035110600,91,14.6,14.699999999999998,47.6,1.1,13.6,91.7,2053|2343,2,18,NA,NA
49035113521,49035112617,115,14.6,33.3,46.6,2.4,18.8,115.8,2053|5907|20201,3,22,NA,NA
49035113521,49035112605,77,14.6,9,40.4,2.5,10.9,77.5,2053|44246,2,16,NA,110
49035113521,49035113012,99,14.6,16.9,36.7,7.7,23.2,99.1,2053|41065|45422,3,16,NA,87
49035113521,49035100700,86,14.6,8.7,44.199999999999996,9.3,9.4,86.2,2053|5907|19936,3,17,NA,NA
49035113521,49035100100,110,14.6,8.7,44.199999999999996,9.3,33.8,110.7,2053|5907|19936,3,20,NA,NA
49035113521,49035112904,51,18.3,9.9,6.1,0,17,51.3,87442,1,7,72,25
49035113521,49035102701,75,14.6,10.7,41.4,5.2,4,75.8,2053|45407|45409,3,14,NA,98
49035113521,49035112921,63,18.3,21.5,19,0.3,3.9,63,87442|45424,2,10,NA,59
49035113521,49035112613,111,14.6,33.3,40.900000000000006,2.4,20.2,111.5,2053|5907|20201,3,19,NA,NA
49035113521,49035114100,85,14.6,10,43.9,5.5,11.4,85.4,2053|5907|2022,3,18,NA,NA
49035113521,49035112001,62,14.6,5.699999999999999,25.099999999999998,2.8,14.7,62.9,2053|27610,2,11,NA,78
49035113521,49035112002,68,14.6,5.699999999999999,21.5,2.8,24.3,68.9,2053|27610,2,12,NA,91
49035113521,49035110500,96,14.6,7.1,44.5,5.4,24.8,96.4,2053|27610|2328,3,20,NA,NA
49035113521,49035112616,101,14.6,33.3,46.6,2.4,4.6,101.6,2053|5907|20201,3,21,NA,NA
49035113521,49035110701,81,14.6,16.200000000000003,39.1,1.5,9.8,81.2,2053|2343|32878,3,14,NA,118
49035113521,49035112917,61,14.6,14.199999999999998,14.399999999999997,2,16.2,61.3,2053|20161,2,12,NA,61
49035113521,49035101700,79,14.6,15.3,44.1,4.5,1.5,79.9,2053|41065|45418,3,19,NA,NA
49035113521,49035113102,77,28,8.7,33.2,0,8,77.9,34504,1,10,NA,63
49035113521,49035104400,107,14.6,10,49.099999999999994,5.5,28.8,107.9,2053|5907|2022,3,21,NA,NA
49035113521,49035102100,74,14.6,15.3,39.400000000000006,4.5,0.8,74.6,2053|41065|45418,3,18,NA,NA
49035113521,49035112502,88,14.6,13.3,30.3,2.5,28,88.7,2053|5907|27613,3,13,NA,113
49035113521,49035103000,80,14.6,5.699999999999999,43.9,2.8,14,80.9,2053|27610,2,17,NA,112
49035113521,49035111202,101,14.6,32,40.6,1.8,12.7,101.7,2053|5907|2069,3,14,NA,NA
49035113521,49035102802,85,14.6,8.8,31.4,3.2,27.8,85.8,2053|45407,2,13,NA,85
49035113521,49035112905,41,14.6,14.199999999999998,8,2,3.2,41.9,2053|20161,2,6,70,25
49035113521,49035102801,85,14.6,10.6,42,6.9,11.8,85.8,2053|5907|45409,3,13,NA,89
49035113521,49035112812,93,14.6,10.8,34.6,1,32.6,93.6,2053|5907,2,17,NA,117
49035113521,49035110300,81,14.6,7.1,41.8,5.4,12.3,81.2,2053|27610|2328,3,18,NA,NA
49035113521,49035114200,77,18.3,17.7,15.700000000000001,2.7,22.8,77.2,87442|34522,2,14,NA,71
49035113521,49035113411,58,28.2,15.8,5.1,0,9.6,58.6,34504,1,7,65,39
49035113521,49035102000,89,14.6,5.699999999999999,46.7,2.8,19.9,89.6,2053|27610,2,17,NA,NA
49035113521,49035113514,68,14.4,27.3,15.2,0,11.2,68.2,51572,1,9,98,48
49035113521,49035113011,111,14.6,16.9,43.900000000000006,7.7,28.3,111.4,2053|41065|45422,3,18,NA,93
49035113521,49035101000,99,14.6,15.7,57.4,2.8,8.6,99.1,2053|27610|38724,3,23,NA,NA
49035113521,49035104900,84,14.6,5.699999999999999,35.8,2.8,25.8,84.8,2053|27610,2,13,NA,111
49035113521,49035112805,91,14.6,10.8,38.6,1,26.6,91.7,2053|5907,2,19,NA,NA
49035113521,49035104700,93,14.6,16.200000000000003,48.7,1.5,13,93.9,2053|2343|32878,3,16,NA,NA
49035113521,49035112403,61,18.3,17.7,18.6,2.7,4.6,61.8,87442|34522,2,12,NA,76
49035113521,49035103900,87,14.6,10,50.7,5.5,6.8,87.7,2053|5907|2022,3,19,NA,NA
49035113521,49035113305,53,14.6,8.8,26.4,3.2,0.8,53.8,2053|45407,2,10,NA,56
49035113521,49035112916,53,18.3,9.9,12.7,0,13,53.8,87442,1,9,NA,44
49035113521,49035113412,60,15.7,7.5,19.3,0,18.1,60.7,51572|34520,2,10,NA,56
49035113521,49035112609,114,14.6,33.3,43.400000000000006,2.4,20.4,114.2,2053|5907|20201,3,19,NA,NA
49035113521,49035110200,85,14.6,7.1,45.5,5.4,12.9,85.5,2053|27610|2328,3,20,NA,NA
49035113521,49035112612,102,14.6,33.3,33.6,2.4,18.2,102.2,2053|5907|20201,3,17,NA,NA
49035113521,49035111903,80,14.6,14.699999999999998,33.400000000000006,1.1,16.4,80.2,2053|2343,2,15,NA,116
49035113521,49035111101,75,14.6,13.3,33.3,2.5,12.1,75.8,2053|5907|27613,3,14,NA,95
49035113521,49035111103,92,14.6,19.1,42.2,1.1,15,92,2053|2343|32878,3,14,NA,110
49035113521,49035112608,115,14.6,33.3,40.1,2.4,24.5,115,2053|5907|20201,3,17,NA,NA
49035113521,49035112615,116,14.6,25,54.5,4.2,18,116.4,2053|2343|45418,3,18,NA,NA
49035113521,49035112302,68,14.6,13.3,27.900000000000002,2.5,10.5,68.8,2053|5907|27613,3,12,NA,91
49035113521,49035112618,109,14.6,28.1,36.6,2.7,27,109,2053|5907|32878,3,13,NA,NA
49035113521,49035100308,81,14.6,8.8,53.199999999999996,3.2,1.7,81.5,2053|45407,2,15,NA,NA
49035113521,49035111904,75,14.6,14.699999999999998,32.400000000000006,1.1,12.3,75.2,2053|2343,2,14,NA,98
49035113521,49035111102,90,14.6,19.1,37.2,1.1,18.9,90.9,2053|2343|32878,3,15,NA,110
49035113521,49035102500,68,14.6,9.5,32.6,5.2,6,68,2053|41065|5907,3,17,NA,113
49035113521,49035112404,63,14.6,10.8,26.6,1,10.5,63.5,2053|5907,2,10,NA,88
49035113521,49035102600,75,14.6,11.7,41.5,5.2,2.6,75.6,2053|45407|79372,3,14,NA,102
49035113521,49035113007,86,18.3,19.700000000000003,18.9,2.2,27,86.1,87442|8246,2,12,NA,84
49035113521,49035112201,60,14.6,3.8,10.9,0,31.1,60.5,2053,1,10,117,60
49035113521,49035112912,49,18.3,9.9,9.6,0,11.3,49,87442,1,8,98,31
49035113521,49035112817,105,14.6,13.2,45.5,4.5,28,105.9,2053|41065|48851,3,18,NA,119
49035113521,49035112301,64,14.6,9,23.299999999999997,2.5,15.5,64.9,2053|44246,2,13,NA,93
49035113521,49035103400,92,14.6,13.3,55,2.5,7.1,92.4,2053|5907|27613,3,17,NA,118
49035113521,49035101500,84,14.6,15.3,46.5,4.5,3.7,84.6,2053|41065|45418,3,21,NA,NA
49035113521,49035113510,43,14.6,9.8,13.8,3.2,2,43.5,2053|45407|51572,3,7,70,38
49035113521,49035110402,84,14.6,7.1,42.099999999999994,5.4,15.1,84.3,2053|27610|2328,3,18,NA,NA
49035113521,49035113600,43,15.7,6.4,4.4,0,17.1,43.6,51572,1,5,50,28
49035113521,49035114300,65,15.7,15.3,19.5,2.5,12.1,65.1,51572|34505,2,12,NA,78
49035113521,49035115209,90,18.3,19.700000000000003,20.9,2.2,29.9,90.9,87442|8246,2,18,NA,119
49035113520,49035112822,94,14.1,20.8,38.9,4.1,16.8,94.8,87442|34521|5907,3,15,NA,NA
49035113520,49035113521,46,14.1,11,3,0,18.2,46.3,87442,1,5,52,18
49035113520,49035112402,82,5.4,26,25.4,2.3,23.2,82.3,20161|34522,2,13,NA,97
49035113520,49035111801,89,30.2,14.1,28.1,0,16.8,89.1,51295,1,14,NA,109
49035113520,49035113538,63,25,12.6,9.3,0,16.4,63.3,51294,1,9,95,44
49035113520,49035112914,47,14.1,12.5,16.4,3.5,1.2,47.7,87442|34521,2,8,NA,63
49035113520,49035103300,96,41.7,13.4,24,2.9,14.2,96.2,39020|45389,2,16,NA,104
49035113520,49035114000,82,41.7,9.3,18,0,13.9,82.9,39020,1,14,NA,101
49035113520,49035112823,98,14.1,20.8,40.9,4.1,18.3,98.3,87442|34521|5907,3,17,NA,NA
49035113520,49035113108,92,5.4,45.6,28.7,3,9.8,92.4,20161|8246|34505,3,16,NA,103
49035113520,49035113702,58,14.1,16.1,10.8,1.9,15.8,58.7,87442|2053,2,8,103,44
49035113520,49035100500,114,41.7,13.100000000000001,52.1,5.2,2.8,114.9,39020|28223,2,15,NA,108
49035113520,49035100600,107,41.7,9.3,37,0,19.5,107.5,39020,1,15,NA,103
49035113520,49035112907,46,14.1,12.5,14.8,3.5,1.7,46.6,87442|34521,2,7,113,51
49035113520,49035104000,109,41.7,16.700000000000003,38.4,1.5,11.3,109.7,39020|2022,2,20,NA,NA
49035113520,49035113801,63,14.1,16.1,14.700000000000001,1.9,16.5,63.4,87442|2053,2,10,NA,57
49035113520,49035111702,90,30.2,26.799999999999997,27.9,4.2,1.8,90.8,51295|27614,2,11,NA,95
49035113520,49035113413,60,25,12.6,8.4,0,14.1,60.1,51294,1,8,102,43
49035113520,49035113527,76,14.1,30.1,25.299999999999997,1.9,5.3,76.7,87442|2053|2061,3,12,NA,71
49035113520,49035111500,102,42.6,10.4,20.9,0,28.8,102.7,2332,1,12,NA,98
49035113520,49035113406,68,42.6,3.4,12.2,0,10.7,68.9,2332,1,9,92,45
49035113520,49035113512,78,18.7,27.1,14.2,0,18.1,78.1,51572,1,10,97,51
49035113520,49035113101,77,5.4,31.5,25.5,2,13.2,77.6,20161|34521|34504,3,13,NA,74
49035113520,49035100307,110,44.9,15.1,36,0,14.5,110.5,45407,1,16,NA,NA
49035113520,49035113533,68,14.1,19.8,17.9,6.2,10.2,68.2,87442|34521|45407,3,5,89,38
49035113520,49035111906,77,30.2,14.1,22,0,10.9,77.2,51295,1,11,NA,91
49035113520,49035103600,93,41.7,12,29.7,2.3,7.3,93,39020|45409,2,18,NA,116
49035113520,49035103800,99,41.7,16.700000000000003,30.9,1.5,8.9,99.8,39020|2022,2,16,NA,112
49035113520,49035111201,96,14.1,28.1,42.3,3.9,8,96.4,87442|34521|2069,3,12,NA,NA
49035113520,49035103100,97,41.7,20.400000000000002,26.3,3.6,5.9,98,39020|45409|27614,3,16,NA,96
49035113520,49035112501,87,5.4,32.8,32.8,1.7,15,87.8,20161|8246|27613,3,10,NA,86
49035113520,49035101102,89,41.7,14,29.6,2.6,2,89.8,39020|38724,2,19,NA,118
49035113520,49035103200,91,41.7,16.700000000000003,19.3,1.5,12.1,91.3,39020|2022,2,14,NA,95
49035113520,49035112610,87,5.4,26,26.3,2.3,27.6,87.6,20161|34522,2,13,NA,108
49035113520,49035101800,93,41.7,12,24.9,2.3,13,93.9,39020|45409,2,17,NA,113
49035113520,49035112503,85,5.4,26,26.3,2.3,25.2,85.2,20161|34522,2,11,NA,95
49035113520,49035113536,61,25,12.6,3.5,0,20.5,61.5,51294,1,7,63,30
49035113520,49035113308,55,13.8,18.6,4,0,19.5,55.8,87442,1,6,60,28
49035113520,49035112913,44,5.4,21.6,15.4,0,1.7,44.1,20161,1,7,112,53
49035113520,49035101900,99,41.7,13.100000000000001,31.7,2.6,10.6,99.7,39020|79372,2,17,NA,117
49035113520,49035112202,92,5.4,26.700000000000003,30,0.9,29.1,92.1,20161|8246,2,12,NA,73
49035113520,49035113509,71,30.2,14.1,8.8,0,18.2,71.2,51295,1,7,71,42
49035113520,49035102300,91,41.7,12,21.9,2.3,13.4,91.3,39020|45409,2,15,NA,107
49035113520,49035113306,43,31,3.6,2,0,6.8,43.5,51295,1,4,46,25
49035113520,49035101101,97,41.7,14,29.6,2.6,9.6,97.4,39020|38724,2,19,NA,NA
49035113520,49035112920,77,5.4,21.6,20,0,30.4,77.4,20161,1,12,NA,72
49035113520,49035113528,78,14.1,30.1,27.4,1.9,4.7,78.2,87442|2053|2061,3,13,NA,75
49035113520,49035113532,42,14.1,11,6.7,0,10.4,42.2,87442,1,5,63,22
49035113520,49035113408,85,42.6,3.4,24.9,0,14.2,85.1,2332,1,12,NA,69
49035113520,49035113008,93,14.1,22.6,21.2,0.3,34.8,93.1,87442|45424,2,14,NA,70
49035113520,49035102702,95,44.9,17,19.900000000000002,2,11.8,95.6,45407|45409,2,14,NA,94
49035113520,49035101200,102,41.7,14,37.7,2.6,6.7,102.7,39020|38724,2,21,NA,NA
49035113520,49035113903,111,42.6,3.4,36,0,30,111.9,2332,1,17,NA,98
49035113520,49035103700,103,41.7,14.8,32.1,4.1,11.1,103.7,39020|45409|45418,3,17,NA,113
49035113520,49035113409,75,25,12.6,10.5,0,27.8,75.8,51294,1,10,NA,55
49035113520,49035104100,108,41.7,12,30.3,2.3,21.8,108.1,39020|45409,2,20,NA,NA
49035113520,49035112604,109,14.1,29.2,43.8,0.8,21.4,109.3,87442|45424|20201,3,17,NA,NA
49035113520,49035113905,100,42.6,3.4,28.5,0,25.6,100.1,2332,1,17,NA,83
49035113520,49035113701,60,14.1,16.1,10,1.9,18.8,60.9,87442|2053,2,8,104,44
49035113520,49035112700,80,14.1,20.8,33.9,4.1,7.9,80.9,87442|34521|5907,3,14,NA,116
49035113520,49035111400,89,30.2,19.8,28.200000000000003,2.3,8.6,89,51295|27610,2,12,NA,95
49035113520,49035101400,106,41.7,12,36.3,2.3,14.5,106.8,39020|45409,2,25,NA,NA
49035113520,49035113523,52,14.1,11,5.7,0,21.7,52.5,87442,1,7,79,25
49035113520,49035113904,84,42.6,3.4,29,0,9.8,84.8,2332,1,16,NA,90
49035113520,49035100800,89,41.7,9.3,29,0,9.9,89.9,39020,1,18,NA,113
49035113520,49035113407,98,42.6,3.4,23.5,0,29.3,98.8,2332,1,14,NA,79
49035113520,49035113526,83,14.1,16.1,17.3,1.9,34,83.4,87442|2053,2,16,NA,79
49035113520,49035111701,78,30.2,14.1,22,0,12.4,78.7,51295,1,11,NA,89
49035113520,49035111905,93,30.2,14.1,25.3,0,24.3,93.8,51295,1,11,NA,88
49035113520,49035111002,114,14.1,28.1,52.2,3.9,16,114.3,87442|34521|2069,3,13,NA,NA
49035113520,49035110800,91,30.2,16.3,34.5,2.1,8.5,91.6,51295|45418,2,14,NA,115
49035113520,49035111305,104,14.1,28.1,45.7,3.9,12.7,104.5,87442|34521|2069,3,13,NA,NA
49035113520,49035110401,92,30.2,17.5,33.1,4.8,6.9,92.5,51295|45418,2,16,NA,NA
49035113520,49035101600,96,41.7,12,26.9,2.3,13.9,96.8,39020|45409,2,19,NA,118
49035113520,49035113307,87,42.6,11.4,9.1,0,24.5,87.6,25310,1,8,87,39
49035113520,49035113534,75,14.1,16.1,21.100000000000005,1.9,22.1,75.3,87442|2053,2,15,NA,82
49035113520,49035112918,81,14.1,22.6,26.2,0.3,18.4,81.8,87442|45424,2,12,NA,78
49035113520,49035113535,100,25,33.6,21.4,0,20.9,100.8,51294|34520,2,15,NA,95
49035113520,49035102900,79,41.7,9.3,16,0,12.9,79.9,39020,1,15,NA,91
49035113520,49035113539,72,18.7,28.3,14,0,11.7,72.8,51572,1,9,103,46
49035113520,49035113515,72,45.7,7,5.4,0,14.3,72.4,2053,1,8,79,40
49035113520,49035104300,113,41.7,13.100000000000001,49.3,2.6,6.6,113.3,39020|79372,2,17,NA,NA
49035113520,49035112100,71,18.7,27.1,18.8,0,6.6,71.1,51572,1,8,106,62
49035113520,49035112619,116,30.2,16.3,49.8,2.1,18.1,116.4,51295|45418,2,16,NA,NA
49035113520,49035103500,90,41.7,12,26.4,2.3,7.7,90.1,39020|45409,2,17,NA,110
49035113520,49035113410,56,25,12.6,5.1,0,14.3,56.9,51294,1,6,75,35
49035113520,49035104800,92,30.2,17.5,36.4,4.8,3.3,92.2,51295|45418,2,16,NA,110
49035113520,49035112611,97,5.4,39.5,34.3,2.8,15,97,20161|34522|32878,3,14,NA,NA
49035113520,49035111600,72,30.2,14.1,13.7,0,14.4,72.4,51295,1,9,102,62
49035113520,49035113511,60,30.2,14.1,4.7,0,11.2,60.1,51295,1,7,63,35
49035113520,49035113802,64,14.1,16.1,12.100000000000001,1.9,20.5,64.7,87442|2053,2,8,92,43
49035113520,49035110702,91,30.2,14.1,32.6,0,14.4,91.2,51295,1,15,NA,NA
49035113520,49035113505,59,25,12.6,5.6,0,16.8,59.8,51294,1,7,76,37
49035113520,49035113803,64,14.1,16.1,13.9,1.9,18.9,64.8,87442|2053,2,12,NA,64
49035113520,49035111802,100,41.7,17.4,30,3.9,7.4,100.4,39020|45389|27613,3,13,NA,103
49035113520,49035110600,94,30.2,14.1,37.2,0,13.4,94.8,51295,1,17,NA,NA
49035113520,49035112617,115,14.1,29.2,52.9,0.8,18.8,115.8,87442|45424|20201,3,21,NA,NA
49035113520,49035112605,94,14.1,20.8,34.9,4.1,20.5,94.5,87442|34521|5907,3,15,NA,119
49035113520,49035113012,116,44.4,12.9,39.3,0,20.1,116.8,45407|45422,2,15,NA,95
49035113520,49035100700,102,41.7,15.9,30.2,5.3,8.9,102.1,39020|27610,2,16,NA,114
49035113520,49035112904,51,14.1,11,9.2,0,17,51.3,87442,1,9,104,34
49035113520,49035102701,90,44.9,17,23,2,4,90.8,45407|45409,2,13,NA,86
49035113520,49035112921,63,14.1,22.6,22,0.3,3.9,63,87442|45424,2,12,NA,68
49035113520,49035112613,111,14.1,29.2,47.2,0.8,20.2,111.5,87442|45424|20201,3,18,NA,NA
49035113520,49035114100,100,30.2,17.5,39.5,4.8,8.3,100.3,51295|45418,2,17,NA,110
49035113520,49035112001,89,30.2,15.4,25.4,2.7,15.7,89.3,51295|27610,2,10,NA,73
49035113520,49035112002,96,5.4,32.8,40.7,1.7,15.7,96.4,20161|8246|27613,3,11,NA,86
49035113520,49035110500,97,30.2,14.1,37.2,0,15.6,97.1,51295,1,19,NA,NA
49035113520,49035112616,101,14.1,29.2,52.9,0.8,4.6,101.6,87442|45424|20201,3,20,NA,NA
49035113520,49035110701,87,30.2,14.1,30.1,0,13.3,87.7,51295,1,13,NA,113
49035113520,49035112917,61,5.4,21.6,18.1,0,16.2,61.3,20161,1,11,NA,69
49035113520,49035101700,97,41.7,17.5,31.1,3.7,3,97.1,39020|45409|27613,3,18,NA,119
49035113520,49035113102,77,5.4,31.5,30.9,2,8,77.9,20161|34521|34504,3,13,NA,72
49035113520,49035102100,90,41.7,9.3,25,0,14.2,90.2,39020,1,17,NA,112
49035113520,49035112502,90,5.4,39.5,36.4,2.8,6.8,90.9,20161|34522|32878,3,11,NA,115
49035113520,49035103000,88,41.7,12,21.9,2.3,10.8,88.7,39020|45409,2,16,NA,100
49035113520,49035111202,101,14.1,28.1,42.9,3.9,12.7,101.7,87442|34521|2069,3,12,NA,NA
49035113520,49035102802,100,44.9,15.1,13,0,27.8,100.8,45407,1,11,NA,73
49035113520,49035112905,41,5.4,21.6,11.7,0,3.2,41.9,20161,1,5,85,34
49035113520,49035102801,100,41.7,17.4,27.1,2.9,11.8,100.8,39020|45409,2,12,NA,78
49035113520,49035112812,108,14.1,20.8,36.9,4.1,32.6,108.6,87442|34521|5907,3,15,NA,NA
49035113520,49035110300,107,41.7,19.400000000000002,36.4,3.8,5.9,107.3,39020|2022|20160,3,17,NA,118
49035113520,49035114200,77,5.4,26,20.7,2.3,22.8,77.2,20161|34522,2,13,NA,80
49035113520,49035113411,58,25,16.4,5.2,2.6,9.6,58.6,51294|34504,2,7,60,28
49035113520,49035102000,91,41.7,12,23.7,2.3,11.9,91.6,39020|45409,2,16,NA,109
49035113520,49035113514,68,18.7,27.1,11.2,0,11.2,68.2,51572,1,8,75,43
49035113520,49035101000,99,41.7,14,32.3,2.6,8.6,99.1,39020|38724,2,22,NA,NA
49035113520,49035104900,92,41.7,13.4,21,2.9,13.1,92.1,39020|45389,2,12,NA,100
49035113520,49035112805,106,14.1,20.8,40.9,4.1,26.6,106.7,87442|34521|5907,3,18,NA,NA
49035113520,49035104700,103,30.2,17.5,37.1,4.8,14.2,103.8,51295|45418,2,15,NA,115
49035113520,49035112403,61,5.4,26,23.6,2.3,4.6,61.8,20161|34522,2,11,NA,82
49035113520,49035103900,102,41.7,16.700000000000003,35.8,1.5,6.8,102.7,39020|2022,2,18,NA,118
49035113520,49035113305,60,41.7,9.3,7,0,2.7,60.7,39020,1,8,92,44
49035113520,49035112916,53,14.1,11,15.8,0,13,53.8,87442,1,12,NA,53
49035113520,49035113412,90,18.7,29.400000000000002,24.4,0,18.1,90.7,51572|34520,2,11,NA,59
49035113520,49035112609,114,14.1,29.2,49.7,0.8,20.4,114.2,87442|45424|20201,3,18,NA,NA
49035113520,49035110200,115,42.6,18.4,41.5,0,12.9,115.5,2332|2328,2,19,NA,NA
49035113520,49035112612,102,14.1,29.2,39.9,0.8,18.2,102.2,87442|45424|20201,3,15,NA,NA
49035113520,49035111903,97,30.2,14.1,28.1,0,24.8,97.2,51295,1,14,NA,111
49035113520,49035111101,90,5.4,32.8,38.7,1.7,12.1,90.8,20161|8246|27613,3,13,NA,90
49035113520,49035111103,102,30.2,16.3,40.9,2.1,13.1,102.5,51295|45418,2,13,NA,104
49035113520,49035112608,115,14.1,29.2,46.4,0.8,24.5,115,87442|45424|20201,3,16,NA,NA
49035113520,49035112615,116,30.2,16.3,49.8,2.1,18,116.4,51295|45418,2,16,NA,NA
49035113520,49035112302,83,5.4,32.8,33.3,1.7,10.5,83.8,20161|8246|27613,3,11,NA,89
49035113520,49035112618,109,5.4,39.5,34.3,2.8,27,109,20161|34522|32878,3,12,NA,NA
49035113520,49035100308,96,44.9,15.1,34.8,0,1.7,96.5,45407,1,14,NA,NA
49035113520,49035111904,92,5.4,32.8,44.9,1.7,7.6,92.5,20161|8246|27613,3,13,NA,93
49035113520,49035111102,101,30.2,16.3,37.5,2.1,15.9,101.9,51295|45418,2,14,NA,105
49035113520,49035102500,88,41.7,10.3,29.7,4,2.8,88.5,39020|27614,2,16,NA,101
49035113520,49035112404,67,14.1,12.5,26.9,3.5,10.1,67.2,87442|34521,2,9,NA,94
49035113520,49035102600,104,44.9,17,21.1,2,19,104,45407|45409,2,13,NA,90
49035113520,49035113007,86,5.4,27.700000000000003,25,0.9,27,86.1,20161|8246,2,15,NA,92
49035113520,49035112201,91,45.7,7,7.7,0,31.1,91.5,2053,1,10,NA,58
49035113520,49035112912,49,14.1,11,12.6,0,11.3,49,87442,1,10,NA,40
49035113520,49035112301,94,45.7,11.9,19.3,2.5,15.5,94.9,2053|44246,2,12,NA,88
49035113520,49035103400,99,41.7,17.8,28.5,3.5,7.8,99.3,39020|45409|27613,3,16,NA,107
49035113520,49035101500,105,41.7,17.5,31.1,3.7,11.7,105.7,39020|45409|27613,3,20,NA,NA
49035113520,49035110402,92,30.2,14.1,32.6,0,16,92.8,51295,1,17,NA,NA
49035113520,49035113600,60,14.1,16.1,10.8,1.9,17.2,60.1,87442|2053,2,7,76,40
49035113520,49035114300,95,25,33.6,23.5,0,14,96,51294|34520,2,15,NA,92
49035113520,49035115209,90,5.4,27.700000000000003,27,0.9,29.9,90.9,20161|8246,2,21,NA,NA
49035112402,49035112822,49,4.2,12,14.8,2,16.8,49.8,87444|5907,2,9,111,44
49035112402,49035113521,78,23.4,12.200000000000001,20.3,3.6,18.6,78.1,34522|87442,2,17,NA,91
49035112402,49035113520,70,23.4,17.700000000000003,21.4,2.5,5.6,70.6,34522|20161,2,17,NA,97
49035112402,49035113310,65,4.2,12.9,37.8,2,8.9,65.9,87444|5907|39020,3,17,NA,104
49035112402,49035111801,68,4.2,23.4,31,1.5,8.4,68.6,87444|5907|27613,3,17,NA,117
49035112402,49035113538,93,23.4,15.100000000000001,34.1,4.2,16.4,93.3,34522|87442|51294,3,23,NA,120
49035112402,49035112914,46,4.2,16.3,21.9,2.7,1.3,46.4,87444|5907|34521,3,10,93,44
49035112402,49035103300,66,4.2,13.8,35.2,2.2,11.1,66.5,87444|5907|2022,3,19,NA,NA
49035112402,49035114000,57,4.2,11.3,27.8,0.6,13.9,57.9,87444|5907,2,17,NA,NA
49035112402,49035112823,53,4.2,12,16.8,2,18.3,53.3,87444|5907,2,12,NA,70
49035112402,49035113108,92,58.4,7.5,14.7,2.1,9.8,92.4,8246|34505,2,16,NA,115
49035112402,49035113702,88,27.5,15.399999999999999,27.9,2.2,15.8,88.7,5907|2053,2,19,NA,100
49035112402,49035100500,93,4.2,16.9,65.6,3,3.8,93.6,87444|5907|33606,3,20,NA,NA
49035112402,49035100600,88,4.2,16.9,60.099999999999994,3,4.2,88.5,87444|5907|33606,3,20,NA,NA
49035112402,49035111306,95,27.5,16.5,18.9,5.1,27.6,95.5,5907|2069|45418,3,15,NA,70
49035112402,49035112907,48,4.2,16.3,23.6,2.7,1.4,48.2,87444|5907|34521,3,10,106,51
49035112402,49035104000,79,4.2,13.8,48.2,2.2,11.3,79.7,87444|5907|2022,3,21,NA,NA
49035112402,49035113801,93,27.5,15.399999999999999,31.8,2.2,16.5,93.4,5907|2053,2,21,NA,116
49035112402,49035111702,56,4.2,18.5,30.8,1.5,1.8,56.8,87444|5907|27614,3,14,NA,103
49035112402,49035113413,90,23.4,15.100000000000001,33.2,4.2,14.1,90.1,34522|87442|51294,3,23,NA,NA
49035112402,49035113010,90,23.4,10.5,14.3,14.2,28.2,90.6,34522|45422,2,14,NA,62
49035112402,49035113309,69,23.4,12.200000000000001,25.9,3.6,4.6,69.6,34522|87442,2,19,NA,105
49035112402,49035113527,92,27.5,23.1,35.5,0.5,5.8,92.3,5907|2061,2,20,NA,NA
49035112402,49035111500,78,4.2,13.9,29.3,3.1,28,78.6,87444|5907|27610,3,15,NA,NA
49035112402,49035113406,83,4.2,12.5,54.90000000000001,1.5,10.7,83.9,87444|5907|2332,3,22,NA,NA
49035112402,49035113512,81,27.5,16.2,17,1.4,19.4,81.4,5907|51572,2,15,NA,79
49035112402,49035113101,77,23.4,21.4,19.6,0,13.2,77.6,34522|34504,2,14,NA,87
49035112402,49035100307,110,27.5,14,52,2.6,14.5,110.5,5907|39020|45407,3,23,NA,NA
49035112402,49035113533,68,23.4,20.4,11.3,2.9,10.2,68.2,34522|45407,2,12,NA,59
49035112402,49035111906,56,4.2,13.9,22.4,3.1,12.6,56.1,87444|5907|27610,3,14,NA,97
49035112402,49035103600,78,4.2,24,39.5,2.9,7.3,78,87444|5907|45409,3,21,NA,NA
49035112402,49035103800,69,4.2,13.8,40.7,2.2,8.9,69.8,87444|5907|2022,3,19,NA,NA
49035112402,49035111201,66,27.5,13.5,15.4,2.1,8,66.4,5907|2069,2,11,118,64
49035112402,49035103100,70,4.2,18.5,40.7,1.5,5.8,70.7,87444|5907|27614,3,19,NA,NA
49035112402,49035112501,54,11.9,17.8,8.2,0,17,54.8,44246,1,8,68,30
49035112402,49035101102,72,4.2,11.3,36.8,0.6,19.1,72.1,87444|5907,2,22,NA,NA
49035112402,49035103200,61,4.2,13.8,29.1,2.2,12.1,61.3,87444|5907|2022,3,17,NA,119
49035112402,49035112819,95,28.8,16.5,13.9,1.7,34.3,95.2,5907|2368,2,14,NA,87
49035112402,49035112610,32,4.2,6,3.2,0,19.2,32.6,87444,1,5,38,21
49035112402,49035101800,75,4.2,17.3,40.8,0.6,12.4,75.4,87444|5907|8246,3,20,NA,NA
49035112402,49035112503,41,4.2,6,6.8,0,24.7,41.7,87444,1,6,49,23
